,name,price,img,link
271,"Latest_Dell Inspiron 13.3"" 7000 2-in-1 Touchscreen Laptop, 10th Generation Intel Core i5-10210U Processor, 8GB Memory, 512GB SSD+ 32GB Optane, Wireless+Bluetooth, Silver, Windows 10",$737.94,https://images-na.ssl-images-amazon.com/images/I/61umoAnQJSL._AC_SX679_.jpg,https://www.amazon.com/Latest_Dell-Touchscreen-Generation-i5-10210U-Processor/dp/B08BZD5N3D/ref=sr_1_5?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-5
272,"Dell Inspiron 17 3793, i3793-5841BLK-PUS, 10th Generation Intel Core i5-1035G1, 17.3-Inch FHD (1920 X 1080), 8GB x 1 DDR4 2666MHz, 1 TB 5400 RPM, Tray Load DVD Drive",$715.49,https://images-na.ssl-images-amazon.com/images/I/71%2B%2BjSGKTSL._AC_SX679_.jpg,https://www.amazon.com/Dell-i3790-5104BLK-PUS-Generation-i5-10210U-17-3-Inch/dp/B07TQ5CQ1H/ref=sr_1_6?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-6
273,"Dell Inspiron 14 14“ HD Anti-Glare LED-Backlit Laptop for Students and Business, Intel Pentium Gold 5405U, 4GB DDR4, 128GB NVMe SSD, HDMI, 802.11ac, Bluetooth, Webcam, Windows 10 in S Mode",$407.00,https://images-na.ssl-images-amazon.com/images/I/61iS-qrtaXL._AC_SX569_.jpg,https://www.amazon.com/Dell-Inspiron-14-Anti-Glare-LED-Backlit/dp/B089Y7ZSJP/ref=sr_1_7?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-7
274,"2020 Dell Inspiron 14"" Laptop Computer 10th Gen Intel i3 1005G1 Up to 3.4GHz 4GB DDR4 RAM 128GB PCIe SSD Untel UHD Graphics HDMI 802.11ac WiFi Bluetooth 4.1 Windows 10",$438.00,https://images-na.ssl-images-amazon.com/images/I/61bqbM9ZyGL._AC_SX569_.jpg,https://www.amazon.com/Dell-Inspiron-Computer-Graphics-Bluetooth/dp/B081ZFFJ46/ref=sr_1_9?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-9
275,"Dell Latitude 5410 14"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10610U 10th Gen 1.8GHz Hexa-core (6 Core) - 16GB RAM - 256GB SSD","$1,205.06",https://images-na.ssl-images-amazon.com/images/I/41BmhVffukL._AC_.jpg,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0648182M8QT4A0QOP61&url=%2FDell-Latitude-5410-Notebook-i7-10610U%2Fdp%2FB08B9VRDSR%2Fref%3Dsr_1_10_sspa%3Fcrid%3DJ4C3YWT4R8AT%26dchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1599061946%26refinements%3Dp_89%253ADell%26rnid%3D2528832011%26sprefix%3Ddell%252Caps%252C398%26sr%3D8-10-spons%26psc%3D1%26smid%3DA3DG6X8R7E7914&qualifier=1608107089&id=7417536261192272&widgetName=sp_mtf
276,"Dell XPS 15 7590 Laptop 15.6 inch, 4K UHD OLED InfinityEdge, 9th Gen Intel Core i7-9750H, NVIDIA GeForce GTX 1650 4GB GDDR5, 256GB SSD, 16GB RAM, Windows 10 Home, XPS7590-7572SLV-PUS, 15-15.99 inches","$1,760.12","data:image/webp;base64,UklGRlgfAABXRUJQVlA4IEwfAADQhwCdASosAcIAPrFKnEckIqGVq61sRAsE8rcFr0/LOt3vqMqw9dd519lP1GbizncdO+lV/xfvj9FYU9pvZX/y+/2ZdgM7sqd58/solAz9S+sL/x+X79v36HoZ/rW0tuglBFSvdt8AEL0X3gQC26zbDY7RRLPMqq6kUQ2YUAEVU8Fks3408bNRzf+T1MSGVIHsD5afpwNP19B36FD4DO0G2bcTIKnfQqhAaFfXUqskt6cfh2oOXBfpODz/DusERABMT02AMleFGFk69S7eTWnlSmjKhxzwpmL3BVjWex9Au4AzRwjTqmEIlsHe9AeT8Nt4psT+Uer37x7LnCD90XpbP3obG1sj3IJNAhHZ1LlXUOot3Od4Bsfg82Tp3tT8BhkXujhUdC4mlmpCXrRaLeuCYfYAK6erv7mvJDfq+QcVZm66f6BMm1ojiPzon3L0L9i6T4bdTgcho12xC9X0XDoE8jr6jsaRphmAek9n9fxZx9Z7o+wglMx4Uh5ma5FuuulUQnci7psn4xKbFzZWYb/iYDiWdgLKPmRUU/SE4kySwW3w4T4d+SpD7/VOBM+5rJSHQvtfsdKBALZCeF/0GXYtlqi6jKFuNhCQTHH90/NYuBvN9uYpaBBnFib7jZlfzPBd+ZWqadzQyjzJsHEA+HXyZGo3QvC9sLiOuGhhF873WEnZDtxoUn+K5jwFGmlAa+LGIzg3ZOJvPK2cRFHYVFr7sgkTyKgfjEKqwJAxWb/2Ky53iJ8/NwvC6GEchIDhBfW7nIeXH2XkPpr4HO4E92u1WvmhMkPvxxf92eGQ9nbbKA+YV2Nl9JpUN+5nR/e8M0JRqrqHKUSROCnW6LoGRFywinSpyKNx0vOPkHZ4x6XFDKvvtmmIWV9KO1AB2vgYAysPCZeBbhFk2s+r+sAcuccCTqdECsxwaDHT8EcagAi7fqwLsaLJQem+05v8JybH0Noigh1ppjvjdjhvp6hl5z0E71v0+PvOTHnCQfDz7AHiQgzPfdYVQ1VEdwCyhzoFgn+lx4Q7KKuUtEdescqS6UGoZ3CHtEzH+eUj3oZitr9VrtB7s5tIc8PIQtR6HwdMNyitCyM5d2sGAe/YkEO7ZmfBTs8Bur0lFXE5edhaanP+YoEW75lUxiERMKrkbtmoR1+kx8L1w++/MSTAZV6qmL4R/i5/vHmirpAX73k/Yl8xcvCQpc6QZBiQUv5yOHOJqH5q9/Ea0YNQaiJqT7VZZJvag2ZInggljucQCrqnrwuxK1WT2hL2gTA8GIrG4I79qk0zdo99n0q/cyoR73sL0+XNHzvimyjAEGB5lQZT8V8eqEH/602UmdpNuEBN+1f47EJ/r34sL6Dm2U/pVaCvxbamP923lxRa9qAASM2TwHh2qHtgx0+UwB9zo+IpARCf0jxnFfS8U4m/3L7r+Wke7D/oxNoYTXZyPSf5hKxVpZ0CzWlmoZwCSAAA/v3Ary//Lk/7thL98fv82kT/EFIXevs97yo9Fc0toHv0rnR8n8koRoFpP8qOrID5DaHk3WDdB0Nis74NzoL2aotvuTzg0ZZCu0I8IE1guDsiPJNizehfIloe1pWN9MfMbREb3s5c+UCr/xYw+VHY/42X8M/u3oD3qYEmonMNeZ7B3sK1KUoSS733vM9pj8QLgGMhvDhIQCMygF+BxwEKm/PNVE8LGEc5Y/OcG4LVObiOCu21COXG+7Guax/MD9d/Ta2myq8nJpYpNquXWR1SagmQ4eQQYsozaTSUeLXzV7yB83SUT6fsi9L51i7aDxypzFGrjs4hbwyzhltyZSbZA2Ix9Muj1vECvEx/llP6NaV7/fElsQZXUbTb1O0iCaYZg7vTZ5uw0yr9AE/QUKjJqi+SUxnMuCRmaSshHpCYsR+zkCHRF6yAgmIei7Lay8VJC7SxTPgkfVEOUvXkszvIgyNnO9PQsrAOcUb3js934KFjEXnVDHkAja5V5ycv5frUuTKm0iAWBpJqyGtvO+cS/zmomeVnBicDzVfL7nfpXVSm/M6Bs3LY1Rb5pBa/uV1mzt6mTPQVSZkHPygAScJ+6/VYj5D+J8HVhBzQ695PtFaisfd8t1DvOtEZMe5yxqbYRsoMUzcMNacn79HQFwTiD7DeOFWGAclLqi2berfydX69m5Rhg0flrh6AZ7edG7upUpuhhiAFozGmNnpUTZXzdtTK8tW+6O/boNUYhl94yFKMogpRoxV61Y8DDoZa9ysUdTo6SwOnb7X/n+Mw96SAjodv9y9RIMTP630LoIWytxBD/g42liq9qnXBnCF7YKZ9RdGddZjo94Sl6q1LgPoMCPMwtupxtpbU/5n4VkBzCfglLTD1JAUTLbZrI8sKsvcX9e9FQXopesaXFvdYO5qO0m/1SmzmmsRhNFRxAsPbJmgCd0bdX2oTb2saPZwU/oQgdym7gC7VIjYFP6Z0ixj645MiXJh+MNxNj+fuAI3rXQq+KCI5WErJ3j7clGCR55rV/R10n7P/rdb+VJfq97qcKnB387+b/KaNguIFJJPu6W3mwNW1w2VSrjVDeYekWD4j4jPX7w5s7DsAlF8xgJa9zPpSmpMpkagNL8yqL6rEbxEMBWbG2kwGkYX+Y8F/Wj3LoUR4fCveyqREK89BsSOWr86hnDcmGZvEp2FaB2B8m79/pYhcRXW7nsWYd5CxwS6WYDwbOSmjuQXayHpEZo33QwH9uQc+Ljl08AaUspcMZISBDxbtYMIwJfLrxRFg562AvKaZQPtpNrJVjFPXq1OyOx+tap2ZGdkTErUHasHv4o5XIxL4EbjzoNJibWXEwXNODTYKCXLNAAwsv730596T2BQEMSyVrDinBmyj1xIRRPBna0OZH3UUaRSaao6zg6kpic/QcnsZ+bz5RxEnA/FqACU2UJ21jqnRwEmfl5tD/7COkJfdoOj/2TTW+s38xWtrJCD2TzPcwgNepfpMdfltcdTcu2X+Odjlwx9GTL6WcLdg++N3PmuFqK3op6V1cO28brTJjKWUpJguPx1GUrGeOC5ojRR4SUEzUiw4lnwXdNS/mx2b76Ew2gBDNXD1WrEgM0O8pke68ETkBvZuFn58Lhdiep6lLR/mv5ZxdcC7xtXZLrFte7TOhHrXL5sTbsvLkflBAq+jJhQBOb2pbqM8hJisYNOkC7oL+4GEPMwtUxavlQtPK44twObKtv92UW+96ogKX2LZtIefw4j1V/AfVFsnEqlIfLdsIxLEmv91uajJf3xYmwGXFj4weo0lEkJiFKiPVGWHge+lA9yDjj4EX5O89ekFKdrV28v4khLlgyuLhHlBkEVKbT948xpWZYSvVo6U5z8fMkudlxA8aFRe1jB4bZXWUqVX/o/ba5PjmickEDVXurhD3ymkfiQygL/8qPQ3NfOdb1iat2ht4/daOnaMt25TwfvRuqi866McHROoZBLMiWAwEFYtCrdnfWG/WWWuwxMKyP5tEkubA1T+qVIDMqIwzUIyhZYaoaRIM2AvyqjWNfiy7AG0MXTKngukY1qjABOnpJXU6kWAaWwcH+xHSjzS4ioct5APN1z8Kbblyb7JGTsph7Ijsb0zzG5Bl8R8l2mZMtRoevKprPyli/e4VYv+7neYsXhpP2ICxXi0U7uCmyYVbBMFTDGdGmYWq4F36do7/m2akyNyvuwK2eKwY0OORtn87Yh8/DHCkeuHAG+k1RPTPURXrBC9rj56RoGygc4y7hG6sIhZDnisOJaanPDlD32QNZeitMseMNo4IOz7MePJ/gc9rtsxY+JkpfZ0HmQCvm+jJGykP/sCzte3oUDqtPWK5og1PR+W2BSJNmieMXwfFn4on7G7ZmlPVk29aDPMHTe2H+V2y78cfD4gqXB4Oy05atCnu43Ry3dRdP6WwoywRcaZSFdG01vuATa/TuxsATimje5WUQ0DLH4PCIr5vlcnWVaN6eWDWqBVsZ8jsA90FuH2FJBLN6NurtlMN2hFKvLBkeCmmrJ6bKnW9i1xgL5xm4lcbaxwTgi3F7OIlcWV4GrbeOyxMTBFukkre1MvAu9HHWHj+JE+zbZ7LRKOCqHBtUHF21a2np8KkGznKpy9t28zZcfo4neUT4X+3ctcOncwVN7z7D1LciECYVz0VhW5iVhxk32hYJ95pAGr5nwRsXedOaa4RJyDHvaZR7Ba5w9gDIa2nxHsTsAgYT+Hw9OsZoVq1Htwk1wBz1NB0MqtJD7YHUpOTc4fAE3TeCXwq5WtJKP2fp+O5E800nJr/ZpVgORVTw8zgnNepySyQ3ZO1x5gF45RArp7e7zaYsqyGWU1+IzzvYS+ExUyQr2LQVXjbvxdbplNla5Nr7wL7if4azswEn5LXZlcnwcw2rNHyRAkjVe4nO493GiX70dVhuCLlqllJcehTqBQDtYxmajVHpqoliCs0QHCLhsmCoGnQNCxv9ATQbKJ9WSDchSJVjJyb5POmewDBGZSvQ557tdVVqgez52yDrGqurenP5eVD9TcEkYgQo0tmjEQnhWusffxT5wZdb5kO1HqACWGCtDoXWQTWiqSqDhjcOURRfcsDECQnXIzuNKcTqCYfMWcaJ2UhZxGdH7X7sOQwNt59nnKbuudeJCjFp6JJ0sFDZ4GkEBXaHRatQ4BmDy7ebPcPec4EZtushTAUl+WtnAh57Wu/AswGiiledqGU/dhhmf8iKFngj26EvUmfw/kjeotgq/v+c/2kvVr7q7eQPk6MNPkN5/KUUjElX75MpsRKav85SFtMJcVJbhvr9LN23CcjYX+yDf3IdLdslzhC7UBZtNZrjcGRawAOCYAH6V6Yrp7RXyjxh1jvy/yFBihp/MbP+z6/s7aEq4eF+KWwmGvQuHKr8JS/VsV/4u4eDMoaGE7GJb0QMEsi+OeZi15+5b27aq6wvYnm89UwtF5xyqvn7BVLLfoljyFsZPbL7N19ZYK3Jd388NbeQqLNdSaRflMzZYR4e+agUN5RaV2dYX/ixspH4HZeS0Ki18mc2FkYsYQq4jHASCxQAWWftM/mVYZm/oKmhtrIWhPrWxwR8aODjnZWoEfVgF0BSQzh6BHZ9M87l1aCgnhHJSoTq+heInaVixy2yI0nIaIqa1S9MySmeW8p/xMpLTAhbvpV59/mAZSUNBLqGQp+nDZVbMzBLHNIZw6rhfDmdNWJdTNkdcoimJjf5Z+hWu1sGo9+eRSRu8kNsmw6G5Jnux1Rj+d9viR5ZttnrmkX/LgxiL/qb4phc4rWnA3JvD7TOkg3zxZJ8iHK0CJLq6JXiyTCTNnq1q+1WAzRDhwNcIJA6oNJofs3lmnBrOjgHgAY6QCaeLSeT52nY1CGRtC0jOoJwGFszBI3MywAjrm4+dJYDNP+dz8w55QR+eD7YAjQS1FG6p3BNTRLHsafyAufrHEU3VGMYkqh73QltVlvkhK6lnEPMX2vyPgmUHq1M6jf320zExziedY/uB2yfsWoZYXxMZK95mHUK61nDYo4LjcBykwxa7+m+kDI2jOQfl/dD+H9A5yESh7jerVmdJcDNK7q3iWk7G0ndEpNoBc1JGfu+aO1ib5V9Cz+Vyrz2xrfK86hR6EkPXMm83tzm+xR3+m/2BIJ0Tt+P54S2NwgLzO4YBprDxllL8hD/m4cCgZRPB3FxMIvZMF2SswPLlibCmsAt0uceJsdu6Onjw+KCc52kFNV848a3V1S1/+mEo/GHLLBVFDtuOSEsJc61nLbFUKTqSyDgABEp830oTdcXxcSM6E+z/0CeAavZL7Yyj3BBni9UsBmiCqCwGOrXpRiJDFl4FHTkuw0R3HpzNh6uEuQ4w07e4zbF81JwfO+dJmqIzR6DMf8uXUhBXGV8mMYF4TTChV/K0+N8zmN15wBRrgDKk4lOwkBiLdxgf8ewVhiD/rU5BBr5zMv4nzq123tP94nnVZcsvKpCn1I/ihyaHBZMEbxQQGkRtXvQrD1a57gg1aWk4ddhexRhhoe1KYdPVz94RwG3NKOLq36tjiHOUQeumQuyP9DS9hNRVVGZA9XYCP+k/mty/EsdWvrVMONp4R0ljIES4UeQWuEFwBtK7JGtZla075EXhIydo6yzyPFIAsX4bubiWGmwaokCTg1etQFjzrfhlWptUqv61s0zWyUdSiy2hM13/rC3f/3FncmLpftDG4gWIZ8CW0vge/SjIYUvc+FhFHQ6ReXa8GmEpYeP65YBhojPIK+14hbMPI4+NxRCpusHG6gADwG0AlpUYTe7Cn56lzuc1y60MF3fU3l17gvzOUZuonB7YGmyaHKW9WhYgUnBb2EV7VZ5cCTP7LyDIUQSssStNnYX7QyuKBaeGsLy9k9gRFW9roi3e33BgX0RcnsTxGFgW9rQx0LtgNMRWvXJMt3AC30mRJlHjMKreRAfHIXwkjdCAaBj44jFls8IxxEF1X3sJUQNlGtMWihY0jIs0Q/W8ylHvJRcuEKSb8dRSL/ORArExYmvE06CFIH6yVba6S4rI3GOFYUVwgWeJKga/Es6jIIe9UMht9OuNsnqxePq762kBKq5KigRaQeRkYjJe/rIxZjG5AChywf9OMshOJg0IJBZLkEtiXrkv5xp1jlgiTj95XWXYaN4obeRJLtbsdTfWry6t/2Gwt8S15iWjx1EMJWyfw/1L1Kpyjk3/99PjmvLpnOemvn69s28iLxEQOJAYPSDKpzgfGg7iE0VnjcARbApIHGixCToa8gZ1oxJwRvqx6hPeD1oUd1a9B3f7jO5DvMNcrBJlRd2/GzXBJ2L8dNiK3zQpaHAd131TCdNxozgmMPcpuPeksWCd968BwbYBFQgByCILGtIjV0hIBYp1eBfo/K5oQw4xPd4ih1oIxOOluAts12DuqisLpucjiKhhCjCEHdWRlr7KRZc+GWWca6NIh0je4bHiz+msK8/zKljpHNlQmB5iJsrO/qfce0DY0fVmGUAtPecNG6jvJzV0AR+fPnQASyKTlC1Mh9FNCOnQnM2oxS2unbDJfwLj54qfRTQAce2pC74HYdAg/5qEBpmzUdAdULyDc9OsZBiDo7ETJWWs8T13BhoSCQOVUH3eipxxnH17s5M0Kz0VSoRtJOTpvME/XC4Zh0ccrUfpsvpGFavnrF49QJ9UlXbUOqte8tPsXTaymSiBo2hb41t1fxl6S7bHLorHqx3fdbH3hiz5CPhI05zNbqB6NsrysUOuSV0RFBoiPmTxgL7KcXb235lOa1Bi24j3+kDdDn6+BdLIevtrozS/n4XBtFczXC0eND3sXcOap1ugC+yGPODhBacafsq6BlFkt5WPNVJbd+gUa5cAbWExGadRXb3TQk4oB+1s78+aRvejXxEH6B6xp4onsnrdaIdjez5QyVt4HytQOaXvvBtyiPiSvvinL6N2kl4d3ji9XmA2KwRhbzy7r55WUl6J7+RQvf0PGUx5UQDxqUcrJtKSIELWhoRyGLLCoNdhZik0p9qhEyfox1csCnORyAVJCnDO+9yUSQpwLqsB+mcMYEWoI3kkdzzl35esrOCHUqipow4OGtLoo3QbpjHCgflAwcp1lTASgLhhK0uAU8oeoHShg9v8apa3GHFYev8SjRlJi1B8Ves5v9DnlmCkC+7qKw+2jYxYMcZgsFu0diNsYS3FFGgDzI4p/i9IhX+gbV0wzqMNIh5pExeRnXSbeq9AfwV7NJ6HHEJHHPQSC4Xg1OE2gq2CLVxWe1rr+KQBfMZdgz3HO/J2FiApGsAauiZKcLaprJtu0rXdyjU1US1ky+bEfo7PHrfR3nRK+jNzCvXZRWT7YFQb2MGu0lEHO8HVaLZgNRDO6H3RSjCNRwvrcNL6ibEmkl9JA5qQfaojxQAwSieUwAYj2u1aRpW1pIZJjry9lxPCDEDq/LCYFJhfMhWYFmYSGVjgXEAgHzw7lteo4h9on7N5E30ZYVMollqlJ/jEq5u8H9O99kPLfo6+0NNckFMNovMr7iq/OuPUvK+JYONMj/fe2lx6UHctYkQoJ/RSY/r4bvt6fWhCMm8APgR8uvDQRoJq7dZp6Y46IDHCyT2G6BAEpHt8RlLeHDhKgchDaho+dYouGNpuHQnI92QcPLxWQC4JQxT35Jn+mLyIWWhESlS9fBWRL89wZcVfHym0344B4lHvzX7zfusf+HogSL3gCrrLyv4g45DWdLuNwPJiOtXTx+aVbNeqo2/EWU/TT4AG3/sZK+nFaWCK+zTzfNNufwB7xuLEMIvUE2wQKNcdVHJ8X+ZPLKYzonZljaGkVlLVijYepsym97N33kVBm5DD49Tvyv+S5s3MIRqYLzQ7MO23k2c3olJ8vedLFGexVqDOH5A1cYgU+ga4Ou0Tu/zlp1b28D9tTWY+a9ZDzI7wNhQfrWpJ0aB8IFCPRoopI/N/frJPc+iJiuBD8TTv9AQWsJJotDIjelVJ/9CkOMUGwe96f2vgPJ9yhYZT1gqjp+H9b/iDGuxoCv5OtpMO5od/v4RuK5g+1UeyiUAUA85ZHS1T9n/OXoJ7auihzk438ubP7hX8AOuQqO+tVk0XeHArlqyU3vnLNeReoFYzwjqpDSnG9QFj++VzGqDKDXQBs5YO4OxbZlaBoasTb873kC5PanimSqc6A571RzKvIA6vyVaBBGUdbPmt1kKqBwGT6ekaCJFeISgKkfFSaqHumoeobVkfpSzmTwFtqcl8sp+dYdZCsZxb9dXeG8W6VKgwpYhismd16RbGVm5ynUJrU0PQEKAdTwCt2YyWrQfC8/fJtCRnKUEW9BFWprg+YPAfAvmnsezJHONo4eNv0TLggBxmhbKfwgnXVy0PS9orJaMMk33Arrb4P/CB5xdqukuj8oRVQksC5nC0WmiVhMafgXzcgYwn6qG4g8i71em2M6HjQyCO3kT0wbafHt1OKtHRzVE7ZXj2rs77DO28OJdGCgizIukfxocJfxonaw/IdAC8AWKop6MiVUNVUB612ntPIPfixFV+n0pKACDehHjN+Z9FGBEO5pY08EtWn1sAyxW/QKPJwcVEH7RST3+seP9A5ua6SqPQwSaiTU31YmJDTpYSjYiKZ351JLKdyHdqTZWi/sE4v0PdgHiJVZ+ds5rcF2RPuSZ64iFiTlaPOCK6FkKDClkIVULAjZFf45RJW1ifILWixmtjNB6+WUy9qoMTsCvJ8B5nYGclCDph0QNxnf8Y+39XyrjoNok0dWd4O1ScQ8rJPRRFU5KoraXuXANFF2BCq5WFAsNzVPYAkAj5di930C0DgHdW6hOvNPzmkp/rm/o80z3kM+npBpC0fYnuNUjUp3S/Ykk7pAq4fChoCb8D5xrGYoDydAS6bBjl/3x6s1PCzCLE9rfGYhzsFwyQJmpf6Rwt7xFxQ/bVul38EWjRL9/oL5CMjGiSsZqBfE+H5jfI+VGK6te3QWyHMiNEiaC4XZ83524UFXIHYLyFg4ZNaF3OcY2CxublQ9IuTwY7unIDo0tqrIE9cL67yn7KpOqLEFt7l5bXfIRkbYk/5NCxw3Up3tCP9emW2MoLoYVLwYEh/0Y/sjpn/9UUH2J3/t+Z3jIRO+fjYok/9GHJbWGkYXQGFK5numb4mNod9QQE5TycVZ4RKfyLhtlQ2uuC4ZSsDNgWDV3OSL2jLwlY5m8yjWEY4BaiLbl34uVrJTbeK0w/KN0q4EgmSOkZVAXRSaCo/5thkxKGY/AULr34/Kod39EyM1BoPaM3QGCEDBq37p17JLoNlu8G/cpYiFcd6V9d8v2KCVrxKSPflcvVQsmsU4qkJT3WuHCHA67/5kt/mBgnqRtYB+cUeZLS+0hp6xDwxQ/Nzhw5lqt0bB9QQ2tuMnf30QiEbph3UXy3ZoQkf11YlN0Nuozpv51x5EcM1miVgjagh78R4bJZ9e79+TQQpEGN4f7DMRYKs1Xw2ilaZ2CSegF6KhOA/KBM2up7+lW6tb6uV5yqBTC3cKPr/ACg6PWAjMt7mbT2QTbvndRy8sWToy+o0nTceTrWSxznf29ZRJ6PapLhL4mLb2CM3pH7JCFbo82PwGBgxw2/IcKZhsQvMA3qcKPOmIUll0QBgipDQzGREOwVl2Y2ReCpNzPVebJ9avQRMgtszu/c5zziX7BCwBlv7t8qHPN2fEdwms9PkRAALxbIt+aJ6AytFnEXQh21BySmmyd86/bQoLibBvtQbU9tTsGEwt0iEfIxPp4+bRnRyPLB3buhcRcLGYr0I2mAiFkCsiXXq33Kx/7Xj00azz1CVlPIrYyFQhXqQrg7GJVUETh3VspfMkwRUyTIB42u1t4HSRxlHYe7SWpevfHK1FwmU4HBnjaBbL6f9HAjagTGkGRWI2Am/KWpAMB4ird/3xpRFwiL9oe/PR8yYqO41EC7W5WmryOzsWVjAljOe//O634EspDKIhmwVdRwa0CIGcIkC2yQhnICgCfEsW2URjTg3qwC81sb+swTNkaHcNXFoVdCLgKSKb8IZnVyy+k+xY7TIg5VGmJEeDqVAch2559R/6AHhzhaCTQ+a9TLQGsZUjHCeVIEIYF7xXEJyw3Cm5Tbm4wDmMC+rpxIU1YIyXB4pivSeIDnGgTIBJhoLotUf2kZQHK4CSX+eX5HVYVzKKXVikWXZDiVy8IRuF7+3CrGQUIBU5B4gEwgdgxeMDUVxOy7hp9HIMyl6LC9dJuxHuq9Rs06siY0ycu78bTaQdl6MwOYP8DoAAW+JaGUAIQWxOA4oCgQiKyDHnfIAAA==",https://www.amazon.com/Dell-XPS7590-7572SLV-PUS-i7-9750H-DDR4-2666MHz-GeForce/dp/B07T1DTF4F/ref=sr_1_11?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-11
277,"Dell Inspiron 15 3000 Full HD Touchscreen Laptop, Core i5-1035G1 up to 3.60 GHz, 16GB RAM, 512GB SSD+1TB HDD, Webcam, Keypad, Ethernet, Mytrix HDMI Cable, Win 10",$772.99,https://images-na.ssl-images-amazon.com/images/I/61YsvjQ9kDL._AC_SX679_.jpg,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1035G1-Ethernet/dp/B08NFMM3X2/ref=sr_1_14?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-14
278,"Dell XPS 13 9360 13.3 inches Laptop 7th Gen Intel Core i5-7200U, 8GB RAM, 256GB NVME SSD Machined Aluminum Display Silver Win 10 (Renewed)",$899.00,https://images-na.ssl-images-amazon.com/images/I/71TAunVWNdL._AC_SX569_.jpg,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03961762O9PN57Z819I3&url=%2FDell-i5-7200U-Machined-Certified-Refurbished%2Fdp%2FB01MY218KL%2Fref%3Dsr_1_15_sspa%3Fcrid%3DJ4C3YWT4R8AT%26dchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1599061946%26refinements%3Dp_89%253ADell%26rnid%3D2528832011%26sprefix%3Ddell%252Caps%252C398%26sr%3D8-15-spons%26psc%3D1&qualifier=1608107089&id=7417536261192272&widgetName=sp_mtf
279,"New Dell XPS 15 9500 15.6 inch UHD+ Touchscreen Laptop (Silver) Intel Core i7-10750H 10th Gen, 16GB DDR4 RAM, 1TB SSD, Nvidia GTX 1650 Ti with 4GB GDDR6, Window 10 Pro (XPS9500-7845SLV-PUS)","$2,399.00",https://images-na.ssl-images-amazon.com/images/I/81rsoANm7tL._AC_SX679_.jpg,https://www.amazon.com/Dell-Touchscreen-Laptop-i7-10750H-XPS9500-7845SLV-PUS/dp/B0897WZSZ6/ref=sr_1_16?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-16
280,"Fast Dell Latitude E5470 HD Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, SC Card Reader) Win 10 Pro (Renewed).",$519.99,https://images-na.ssl-images-amazon.com/images/I/61mvi%2BJxo4L._AC_SX569_.jpg,https://www.amazon.com/Dell-Latitude-E5470-Certified-Refurbished/dp/B07D5N1PFY/ref=sr_1_17?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-17
281,"Dell New XPS 13 9300 13.4-inch FHD InfinityEdge Touchscreen Laptop (Silver), Intel Core i7-1065G7 10th Gen, 16GB RAM, 512GB SSD, Windows 10 Pro (XPS9300-7909SLV-PUS)","$1,799.00",https://images-na.ssl-images-amazon.com/images/I/91KKKqE7gdL._AC_SX679_.jpg,https://www.amazon.com/Dell-13-4-inch-InfinityEdge-Touchscreen-XPS9300-7909SLV-PUS/dp/B084R4T4WD/ref=sr_1_18?crid=J4C3YWT4R8AT&dchild=1&keywords=dell+laptop&qid=1599061946&refinements=p_89%3ADell&rnid=2528832011&sprefix=dell%2Caps%2C398&sr=8-18
